dominant_fate_state	velocity_self_transition
embryonic_like_plasticity_basin	0.2115057
tumor_plasticity_basin	0.18809997
senescence_basin	0.12515354
embryonic_like_plasticity_basin	0.09429273
tumor_plasticity_basin	0.159285
senescence_basin	0.16563152
embryonic_like_plasticity_basin	0.12675452
inflammatory_regeneration_bridge	0.1866059
senescence_basin	0.2127866
inflammatory_regeneration_bridge	0.20261027
inflammatory_regeneration_bridge	0.13029385
senescence_basin	0.2565493
senescence_basin	0.16128689
senescence_basin	0.105122
inflammatory_regeneration_bridge	0.0591726
senescence_basin	0.15029255
inflammatory_regeneration_bridge	0.20982444
inflammatory_regeneration_bridge	0.20071717
senescence_basin	0.205172
tumor_plasticity_basin	0.16010769
senescence_basin	0.15869437
inflammatory_regeneration_bridge	0.18854876
tumor_plasticity_basin	0.05827892
inflammatory_regeneration_bridge	0.15739013
inflammatory_regeneration_bridge	0.2169521
tumor_plasticity_basin	0.14411959
embryonic_like_plasticity_basin	0.27034223
senescence_basin	0.04747197
inflammatory_regeneration_bridge	0.15643258
senescence_basin	0.19980516
senescence_basin	0.22494483
tumor_plasticity_basin	0.013825417
senescence_basin	0.088985085
senescence_basin	0.12512732
tumor_plasticity_basin	0.21888974
embryonic_like_plasticity_basin	0.14806876
senescence_basin	0.13601288
senescence_basin	0.14915928
embryonic_like_plasticity_basin	0.11171937
embryonic_like_plasticity_basin	0.18025732
tumor_plasticity_basin	0.16096108
tumor_plasticity_basin	0.17083392
senescence_basin	0.12559223
tumor_plasticity_basin	0.0
tumor_plasticity_basin	0.08881575
inflammatory_regeneration_bridge	0.17018078
tumor_plasticity_basin	0.17181978
embryonic_like_plasticity_basin	0.19839393
senescence_basin	0.10121089
inflammatory_regeneration_bridge	0.06925166
embryonic_like_plasticity_basin	0.081115514
tumor_plasticity_basin	0.045642346
senescence_basin	0.13924202
tumor_plasticity_basin	0.0631209
embryonic_like_plasticity_basin	0.18577196
tumor_plasticity_basin	0.1165756
tumor_plasticity_basin	0.14817056
inflammatory_regeneration_bridge	0.13126984
tumor_plasticity_basin	0.1204603
senescence_basin	0.23763545
embryonic_like_plasticity_basin	0.10503632
tumor_plasticity_basin	0.07197657
embryonic_like_plasticity_basin	0.14554673
senescence_basin	0.119493544
senescence_basin	0.13117194
senescence_basin	0.18295753
inflammatory_regeneration_bridge	0.17001703
inflammatory_regeneration_bridge	0.20009713
senescence_basin	0.14688486
senescence_basin	0.23402826
inflammatory_regeneration_bridge	0.21105598
tumor_plasticity_basin	0.05298525
tumor_plasticity_basin	0.12572971
senescence_basin	0.15274867
senescence_basin	0.13769019
senescence_basin	0.059708893
senescence_basin	0.17174795
senescence_basin	0.18021962
senescence_basin	0.14187402
embryonic_like_plasticity_basin	0.10264635
embryonic_like_plasticity_basin	0.15714239
tumor_plasticity_basin	0.20783459
senescence_basin	0.12815967
tumor_plasticity_basin	0.10729024
inflammatory_regeneration_bridge	0.11862719
senescence_basin	0.20705172
tumor_plasticity_basin	0.13618436
tumor_plasticity_basin	0.21660495
tumor_plasticity_basin	0.21097672
senescence_basin	0.17147473
senescence_basin	0.14516577
inflammatory_regeneration_bridge	0.18125209
senescence_basin	0.21756044
tumor_plasticity_basin	0.10871008
embryonic_like_plasticity_basin	0.18400346
inflammatory_regeneration_bridge	0.21792531
embryonic_like_plasticity_basin	0.16967788
inflammatory_regeneration_bridge	0.07496178
senescence_basin	0.07679409
tumor_plasticity_basin	0.14460981
inflammatory_regeneration_bridge	0.17038617
tumor_plasticity_basin	0.21984711
inflammatory_regeneration_bridge	0.1286057
inflammatory_regeneration_bridge	0.19396655
tumor_plasticity_basin	0.10952115
senescence_basin	0.009251505
senescence_basin	0.0693818
embryonic_like_plasticity_basin	0.17431381
embryonic_like_plasticity_basin	0.16262318
embryonic_like_plasticity_basin	0.15596975
inflammatory_regeneration_bridge	0.27741277
embryonic_like_plasticity_basin	0.21864189
embryonic_like_plasticity_basin	0.103821695
tumor_plasticity_basin	0.23705313
embryonic_like_plasticity_basin	0.12629572
inflammatory_regeneration_bridge	0.14948657
inflammatory_regeneration_bridge	0.19945545
embryonic_like_plasticity_basin	0.13940871
embryonic_like_plasticity_basin	0.24621427
tumor_plasticity_basin	0.30673757
embryonic_like_plasticity_basin	0.11916819
senescence_basin	0.16799058
senescence_basin	0.13467255
tumor_plasticity_basin	0.29671317
inflammatory_regeneration_bridge	0.09993723
tumor_plasticity_basin	0.16118062
senescence_basin	0.16778784
senescence_basin	0.20824324
inflammatory_regeneration_bridge	0.028820992
tumor_plasticity_basin	0.18138804
tumor_plasticity_basin	0.09258419
inflammatory_regeneration_bridge	0.13817087
tumor_plasticity_basin	0.03490278
embryonic_like_plasticity_basin	0.19285496
embryonic_like_plasticity_basin	0.1270825
tumor_plasticity_basin	0.0
senescence_basin	0.24127668
tumor_plasticity_basin	0.053256363
inflammatory_regeneration_bridge	0.056986123
embryonic_like_plasticity_basin	0.13686714
embryonic_like_plasticity_basin	0.23755428
tumor_plasticity_basin	0.17019597
tumor_plasticity_basin	0.1358808
tumor_plasticity_basin	0.090306014
inflammatory_regeneration_bridge	0.10435155
inflammatory_regeneration_bridge	0.18802476
inflammatory_regeneration_bridge	0.17965142
senescence_basin	0.19050105
tumor_plasticity_basin	0.1911464
embryonic_like_plasticity_basin	0.15043792
embryonic_like_plasticity_basin	0.15415925
embryonic_like_plasticity_basin	0.16018154
tumor_plasticity_basin	0.16323161
tumor_plasticity_basin	0.057460964
tumor_plasticity_basin	0.11041683
embryonic_like_plasticity_basin	0.11455983
tumor_plasticity_basin	0.1895071
senescence_basin	0.086848825
inflammatory_regeneration_bridge	0.22360262
senescence_basin	0.12926614
senescence_basin	0.25904763
inflammatory_regeneration_bridge	0.14925048
embryonic_like_plasticity_basin	0.13975805
tumor_plasticity_basin	0.0
tumor_plasticity_basin	0.102577716
tumor_plasticity_basin	0.091748685
inflammatory_regeneration_bridge	0.20674111
senescence_basin	0.15579405
inflammatory_regeneration_bridge	0.12896016
embryonic_like_plasticity_basin	0.11211032
tumor_plasticity_basin	0.069316596
senescence_basin	0.1721886
embryonic_like_plasticity_basin	0.18952732
tumor_plasticity_basin	0.07180458
tumor_plasticity_basin	0.17119229
embryonic_like_plasticity_basin	0.23268439
senescence_basin	0.2296943
tumor_plasticity_basin	0.2072616
tumor_plasticity_basin	0.19520381
senescence_basin	0.122805
senescence_basin	0.25397968
inflammatory_regeneration_bridge	0.16252369
senescence_basin	0.09466016
tumor_plasticity_basin	0.18207999
inflammatory_regeneration_bridge	0.10107282
tumor_plasticity_basin	0.17133316
embryonic_like_plasticity_basin	0.19383779
tumor_plasticity_basin	0.1552704
tumor_plasticity_basin	0.03303364
inflammatory_regeneration_bridge	0.17937179
inflammatory_regeneration_bridge	0.27284294
tumor_plasticity_basin	0.10196778
embryonic_like_plasticity_basin	0.1379523
senescence_basin	0.15266629
tumor_plasticity_basin	0.11608249
tumor_plasticity_basin	0.16011381
tumor_plasticity_basin	0.13356945
senescence_basin	0.14573964
embryonic_like_plasticity_basin	0.18685754
senescence_basin	0.1373167
tumor_plasticity_basin	0.05388394
senescence_basin	0.14631322
inflammatory_regeneration_bridge	0.23144485
senescence_basin	0.1315217
tumor_plasticity_basin	0.1817536
senescence_basin	0.17483349
tumor_plasticity_basin	0.075446725
tumor_plasticity_basin	0.113574535
tumor_plasticity_basin	0.13433927
inflammatory_regeneration_bridge	0.07020962
tumor_plasticity_basin	0.14582634
inflammatory_regeneration_bridge	0.14348245
senescence_basin	0.16795777
senescence_basin	0.056211263
embryonic_like_plasticity_basin	0.17494532
tumor_plasticity_basin	0.13507074
senescence_basin	0.1697326
inflammatory_regeneration_bridge	0.0995923
senescence_basin	0.1514776
senescence_basin	0.20543209
inflammatory_regeneration_bridge	0.2023836
inflammatory_regeneration_bridge	0.1908467
tumor_plasticity_basin	0.15890694
embryonic_like_plasticity_basin	0.19735444
tumor_plasticity_basin	0.13677788
inflammatory_regeneration_bridge	0.20898388
senescence_basin	0.1619727
senescence_basin	0.21106786
senescence_basin	0.114436954
embryonic_like_plasticity_basin	0.14577514
senescence_basin	0.0
senescence_basin	0.19019084
senescence_basin	0.105175495
senescence_basin	0.120919436
inflammatory_regeneration_bridge	0.10390794
senescence_basin	0.089169174
tumor_plasticity_basin	0.18707973
tumor_plasticity_basin	0.1735511
senescence_basin	0.105561435
tumor_plasticity_basin	0.2316266
senescence_basin	0.13286465
senescence_basin	0.1750833
inflammatory_regeneration_bridge	0.17847079
tumor_plasticity_basin	0.1290541
inflammatory_regeneration_bridge	0.137463
tumor_plasticity_basin	0.13630801
inflammatory_regeneration_bridge	0.052793562
tumor_plasticity_basin	0.14858711
inflammatory_regeneration_bridge	0.1653358
senescence_basin	0.07169855
senescence_basin	0.11178762
senescence_basin	0.29396382
senescence_basin	0.16663358
embryonic_like_plasticity_basin	0.12048015
senescence_basin	0.17433527
senescence_basin	0.20447958
inflammatory_regeneration_bridge	0.0
tumor_plasticity_basin	0.1649844
tumor_plasticity_basin	0.16460754
embryonic_like_plasticity_basin	0.18083298
senescence_basin	0.08935839
inflammatory_regeneration_bridge	0.16464777
embryonic_like_plasticity_basin	0.08619541
senescence_basin	0.24692146
senescence_basin	0.119737566
embryonic_like_plasticity_basin	0.1340329
senescence_basin	0.12385574
senescence_basin	0.028706878
senescence_basin	0.18139248
inflammatory_regeneration_bridge	0.17758167
senescence_basin	0.13444069
tumor_plasticity_basin	0.123969674
senescence_basin	0.14716762
tumor_plasticity_basin	0.21356203
inflammatory_regeneration_bridge	0.09254491
senescence_basin	0.18097085
senescence_basin	0.16291639
inflammatory_regeneration_bridge	0.29043853
senescence_basin	0.14643303
tumor_plasticity_basin	0.17909405
embryonic_like_plasticity_basin	0.13983214
inflammatory_regeneration_bridge	0.13498947
embryonic_like_plasticity_basin	0.21940945
inflammatory_regeneration_bridge	0.18264674
embryonic_like_plasticity_basin	0.22887407
senescence_basin	0.043902636
senescence_basin	0.12651733
inflammatory_regeneration_bridge	0.051105857
senescence_basin	0.10173458
tumor_plasticity_basin	0.08708611
embryonic_like_plasticity_basin	0.14146519
senescence_basin	0.12909096
senescence_basin	0.26920202
senescence_basin	0.18658495
embryonic_like_plasticity_basin	0.10302466
senescence_basin	0.11836478
senescence_basin	0.18394433
inflammatory_regeneration_bridge	0.1882879
tumor_plasticity_basin	0.20434608
embryonic_like_plasticity_basin	0.059675038
embryonic_like_plasticity_basin	0.122329056
senescence_basin	0.12946203
embryonic_like_plasticity_basin	0.15772052
tumor_plasticity_basin	0.25337404
tumor_plasticity_basin	0.11051053
inflammatory_regeneration_bridge	0.20515706
senescence_basin	0.058666945
inflammatory_regeneration_bridge	0.14333513
tumor_plasticity_basin	0.10325125
tumor_plasticity_basin	0.117631525
embryonic_like_plasticity_basin	0.16323732
senescence_basin	0.13570327
senescence_basin	0.17494163
embryonic_like_plasticity_basin	0.14202717
tumor_plasticity_basin	0.14787173
senescence_basin	0.1816953
tumor_plasticity_basin	0.067958295
senescence_basin	0.12473485
inflammatory_regeneration_bridge	0.24399647
embryonic_like_plasticity_basin	0.18388347
inflammatory_regeneration_bridge	0.07509914
senescence_basin	0.10597071
senescence_basin	0.1593935
senescence_basin	0.09578684
tumor_plasticity_basin	0.049072474
tumor_plasticity_basin	0.14099643
inflammatory_regeneration_bridge	0.24008085
senescence_basin	0.21788827
senescence_basin	0.25766242
senescence_basin	0.15651405
inflammatory_regeneration_bridge	0.12917331
embryonic_like_plasticity_basin	0.1388044
senescence_basin	0.106090516
senescence_basin	0.122665584
embryonic_like_plasticity_basin	0.1566457
embryonic_like_plasticity_basin	0.19367771
senescence_basin	0.16522178
tumor_plasticity_basin	0.13378981
inflammatory_regeneration_bridge	0.14771563
tumor_plasticity_basin	0.10791415
embryonic_like_plasticity_basin	0.24465656
senescence_basin	0.07020348
tumor_plasticity_basin	0.19895135
senescence_basin	0.09773761
senescence_basin	0.114311635
senescence_basin	0.19731984
embryonic_like_plasticity_basin	0.16838914
senescence_basin	0.29876494
inflammatory_regeneration_bridge	0.12565935
tumor_plasticity_basin	0.21895856
tumor_plasticity_basin	0.12940529
tumor_plasticity_basin	0.17338382
senescence_basin	0.22483373
inflammatory_regeneration_bridge	0.17727016
tumor_plasticity_basin	0.17137092
inflammatory_regeneration_bridge	0.25995708
tumor_plasticity_basin	0.22394994
inflammatory_regeneration_bridge	0.0
embryonic_like_plasticity_basin	0.15368542
inflammatory_regeneration_bridge	0.09792939
embryonic_like_plasticity_basin	0.16525713
senescence_basin	0.17691767
senescence_basin	0.21874197
tumor_plasticity_basin	0.2528733
inflammatory_regeneration_bridge	0.11926234
senescence_basin	0.09613186
inflammatory_regeneration_bridge	0.13376483
inflammatory_regeneration_bridge	0.08919895
tumor_plasticity_basin	0.17809997
tumor_plasticity_basin	0.12227681
inflammatory_regeneration_bridge	0.19780259
tumor_plasticity_basin	0.19964288
senescence_basin	0.0955767
tumor_plasticity_basin	0.16782805
tumor_plasticity_basin	0.023320347
senescence_basin	0.09787783
inflammatory_regeneration_bridge	0.1373403
senescence_basin	0.23339179
tumor_plasticity_basin	0.06874171
senescence_basin	0.27664503
inflammatory_regeneration_bridge	0.16135804
tumor_plasticity_basin	0.18300737
inflammatory_regeneration_bridge	0.18996756
inflammatory_regeneration_bridge	0.15792966
senescence_basin	0.13809031
tumor_plasticity_basin	0.13395298
embryonic_like_plasticity_basin	0.15703602
tumor_plasticity_basin	0.118447304
senescence_basin	0.11229786
senescence_basin	0.07601258
senescence_basin	0.122882366
tumor_plasticity_basin	0.12137878
embryonic_like_plasticity_basin	0.14321068
senescence_basin	0.18032163
senescence_basin	0.2289609
inflammatory_regeneration_bridge	0.08738443
inflammatory_regeneration_bridge	0.0
senescence_basin	0.18885845
embryonic_like_plasticity_basin	0.15564829
inflammatory_regeneration_bridge	0.13530657
senescence_basin	0.048740715
embryonic_like_plasticity_basin	0.18108946
tumor_plasticity_basin	0.16251132
senescence_basin	0.05856043
senescence_basin	0.2541638
tumor_plasticity_basin	0.19314831
senescence_basin	0.26541418
embryonic_like_plasticity_basin	0.17149535
inflammatory_regeneration_bridge	0.22716074
inflammatory_regeneration_bridge	0.25305927
inflammatory_regeneration_bridge	0.15588115
tumor_plasticity_basin	0.14860871
inflammatory_regeneration_bridge	0.26741225
tumor_plasticity_basin	0.1766268
senescence_basin	0.19086485
embryonic_like_plasticity_basin	0.15654981
tumor_plasticity_basin	0.19529024
senescence_basin	0.16132903
tumor_plasticity_basin	0.12969503
embryonic_like_plasticity_basin	0.064466804
embryonic_like_plasticity_basin	0.14948899
tumor_plasticity_basin	0.15554467
inflammatory_regeneration_bridge	0.21618526
tumor_plasticity_basin	0.19660185
inflammatory_regeneration_bridge	0.16234004
inflammatory_regeneration_bridge	0.14887846
senescence_basin	0.18011044
senescence_basin	0.23372516
inflammatory_regeneration_bridge	0.16612865
senescence_basin	0.083116174
senescence_basin	0.17418909
senescence_basin	0.21150988
senescence_basin	0.12477827
tumor_plasticity_basin	0.14032951
tumor_plasticity_basin	0.095176995
tumor_plasticity_basin	0.17698176
senescence_basin	0.11898589
senescence_basin	0.039735824
senescence_basin	0.13098139
embryonic_like_plasticity_basin	0.18820192
inflammatory_regeneration_bridge	0.09961638
tumor_plasticity_basin	0.20635334
inflammatory_regeneration_bridge	0.14278162
tumor_plasticity_basin	0.10809487
tumor_plasticity_basin	0.25932598
tumor_plasticity_basin	0.17732537
inflammatory_regeneration_bridge	0.20532276
tumor_plasticity_basin	0.26620305
tumor_plasticity_basin	0.15494463
tumor_plasticity_basin	0.17536181
inflammatory_regeneration_bridge	0.17942469
inflammatory_regeneration_bridge	0.09979692
inflammatory_regeneration_bridge	0.10060504
senescence_basin	0.16479021
tumor_plasticity_basin	0.094230086
tumor_plasticity_basin	0.09515917
embryonic_like_plasticity_basin	0.20125884
senescence_basin	0.1341156
tumor_plasticity_basin	0.06996328
senescence_basin	0.1495924
embryonic_like_plasticity_basin	0.16943091
senescence_basin	0.28125778
senescence_basin	0.15721373
senescence_basin	0.14435077
tumor_plasticity_basin	0.072277635
embryonic_like_plasticity_basin	0.23645453
senescence_basin	0.17126323
inflammatory_regeneration_bridge	0.13857135
inflammatory_regeneration_bridge	0.14959338
tumor_plasticity_basin	0.09704897
tumor_plasticity_basin	0.18101098
