embedding_1	embedding_2	local_self_retention	color_scale_vmin_2pct	color_scale_vmax_98pct
0.006729276828459834	0.010186371586059744	0.23333333333333334	0.03333333333333333	1.0
-0.023293387410174334	-0.007419431408902185	1.0	0.03333333333333333	1.0
-0.023394878591750004	-0.007504978969480813	1.0	0.03333333333333333	1.0
-0.02191506627538971	-0.006591600976603464	1.0	0.03333333333333333	1.0
0.00708279774459416	0.01072009982512917	0.3	0.03333333333333333	1.0
-0.02232740955256248	-0.006849175475844269	1.0	0.03333333333333333	1.0
0.006554612034882137	0.007356813692320289	0.03333333333333333	0.03333333333333333	1.0
0.0027429300543446266	-0.005419627763537711	1.0	0.03333333333333333	1.0
0.007182499158094161	0.010613317905212347	0.36666666666666664	0.03333333333333333	1.0
0.0012302928254492368	0.024640090507462308	0.0	0.03333333333333333	1.0
0.009136216896371648	0.013681554319861011	0.3	0.03333333333333333	1.0
0.011846551633213881	-0.02222494318275187	1.0	0.03333333333333333	1.0
0.011934768691321701	-0.02180156162627799	1.0	0.03333333333333333	1.0
0.005264200952888299	0.01108638701050806	0.9666666666666667	0.03333333333333333	1.0
0.0066598824368537726	0.019051670566240183	0.5666666666666667	0.03333333333333333	1.0
-0.03625035338689622	-0.0007500853326245312	1.0	0.03333333333333333	1.0
0.007441042494601969	-0.024913672378185866	1.0	0.03333333333333333	1.0
-0.03658741785535821	-0.0009511615779441675	1.0	0.03333333333333333	1.0
-0.020993688962574773	-0.0047961941719894	1.0	0.03333333333333333	1.0
-0.0358121809010527	-0.001042614483220181	1.0	0.03333333333333333	1.0
0.014677100341176372	-0.007797328967484363	1.0	0.03333333333333333	1.0
-0.036562097427606084	-0.0009160379603807455	1.0	0.03333333333333333	1.0
-0.035108451045166036	-0.00027959683248069317	1.0	0.03333333333333333	1.0
0.007111190179682679	-0.02625823375925015	1.0	0.03333333333333333	1.0
-0.036406155098925044	-0.0008585279117775422	1.0	0.03333333333333333	1.0
0.008377529818725592	0.012380773934187383	0.6	0.03333333333333333	1.0
0.0010662416941930244	0.007794831880432157	0.23333333333333334	0.03333333333333333	1.0
0.008658085838849696	0.012624439757363713	0.06666666666666667	0.03333333333333333	1.0
0.006635410700974608	-0.027359836371414693	1.0	0.03333333333333333	1.0
0.00687045070834466	0.011725627847955222	0.4	0.03333333333333333	1.0
0.006604814686748243	0.01001881456887985	0.3333333333333333	0.03333333333333333	1.0
-0.022335662860344174	-0.006870867973972622	1.0	0.03333333333333333	1.0
0.003573837091168689	0.009403694883947761	0.4666666666666667	0.03333333333333333	1.0
0.008386476611590008	-0.024221764485208713	1.0	0.03333333333333333	1.0
0.006999799393122995	0.01128340183961926	0.36666666666666664	0.03333333333333333	1.0
0.007777475821462026	0.011399692573250684	0.03333333333333333	0.03333333333333333	1.0
0.006457620598829253	-0.02760799365673935	1.0	0.03333333333333333	1.0
0.007168343454246684	-0.02636695508858418	1.0	0.03333333333333333	1.0
-0.02259018871998646	-0.007074334770683957	1.0	0.03333333333333333	1.0
0.002172467424313031	0.008967735725796774	0.43333333333333335	0.03333333333333333	1.0
0.010317294376644874	-0.02195731228539827	1.0	0.03333333333333333	1.0
0.010213781847692836	-0.024241615378380564	1.0	0.03333333333333333	1.0
0.007573756639535052	-0.025620734898399587	1.0	0.03333333333333333	1.0
0.013040362499740856	-0.021189186045756626	1.0	0.03333333333333333	1.0
0.005505038663878925	0.019648930054960257	0.5666666666666667	0.03333333333333333	1.0
0.011120731027261865	-0.023345023175171797	1.0	0.03333333333333333	1.0
0.003030423876632718	0.023315303504917048	0.0	0.03333333333333333	1.0
0.008496256402279266	0.010766689336865755	0.6666666666666666	0.03333333333333333	1.0
0.004554191309929476	0.020688749953305982	0.7	0.03333333333333333	1.0
0.0066767573425762375	-0.02755579866262524	1.0	0.03333333333333333	1.0
0.012726621140042903	-0.015369869240720401	1.0	0.03333333333333333	1.0
-0.03617251240607949	-0.0006791661659378025	1.0	0.03333333333333333	1.0
