tumor_like_group	boundary_score	score	comparison_scope	quartile_threshold_tumor_only	n_top_tumor_like	n_other_tumor_cells	cohen_d_top_vs_other_embryonic_like	q_top_vs_other_embryonic_like	p_top_vs_other_embryonic_like	cohen_d_top_vs_other_inflammatory_repair	q_top_vs_other_inflammatory_repair	p_top_vs_other_inflammatory_repair
other tumor cells	embryonic_like_score	0.05856189971067466	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.08851383170303033	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.03974966564956975	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.008194211551121322	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.04513417458047672	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.21687254613759566	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.3299038351798544	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.1199107364732392	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.05288148412899095	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.15202131076734893	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.7703370181881651	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.08221069647341359	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.009937988981908702	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.05736546127163634	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.12176462947105875	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.08422251136935487	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.07387364153959314	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.3536693563266676	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.21101830930125956	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.06200720339405293	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.16705545795207122	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.14201983627007933	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.04669840968385035	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.0	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.09564742263482541	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.19862758870027503	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.09042576089197274	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.06462837238701022	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.1829966754329448	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.05670619984062351	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.05812464344258211	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.09205971931924625	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.0916719728586625	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.1868218791728117	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.2850594034000319	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.09369047320618921	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.026157098643633803	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.07171564734711938	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.059060568712195574	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.2637047446503932	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.07419237798574019	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.039719450230501135	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.09448643119967713	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.11388935848158233	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.1912913302985989	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.17092185117760483	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.011487329736047852	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.0	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.005410224564221439	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.1944684617373408	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.1398182085582188	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.12808494811155358	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.12519866593030035	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.12345602074447944	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.5476622046256552	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.13422383094320492	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.14520360012443698	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.24899987979811067	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.11658596505924147	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.18988886366085134	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.12098554445772755	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.10563942364283968	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.12855917093705158	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.1687502671261223	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.3415396641711799	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.07941790989467076	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.17838028499058314	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.12076099551453882	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.16753558723294004	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.0	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.2721109779513612	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.13478588571353833	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.13723225593566896	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.41510281562805174	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.30139109553123006	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.17080297275465361	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.2961603086821887	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.1546591350010463	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
