embedding_1	embedding_2	stage
0.003313646693536547	0.0034363780202176595	intact
-0.025136275340128862	-9.275977135473036e-05	intact
-0.05779365029053032	-0.0086188698086882	intact
0.005969020957821341	0.0002569074193948384	intact
0.016618259575282814	0.012133416685515413	intact
0.01619567415964638	0.011545390205987686	intact
0.00958425482444886	0.004720522543222725	intact
0.017909853474778463	0.01374037315867835	intact
-0.04549656054422456	-0.005932396221017382	intact
0.011290618953490882	0.007018691100568759	intact
-0.005665968494167067	0.0009065903292158645	intact
0.016493312024967156	0.012254278967574118	intact
0.005658204313648731	0.0002711893807924658	intact
-0.028685582418109097	-0.0013228010212373849	intact
-0.0005591463790453477	0.0008579147571338342	intact
-0.04878380710740163	-0.007085489806384118	intact
-0.04031233136663595	-0.005024630475036185	intact
-0.010530370326525172	0.0012958233775511119	intact
0.0035386958293567353	-0.0015028563877109657	intact
0.017750144212406064	0.013623667501306348	intact
0.012626522643465829	0.0011258567557945825	intact
0.017756250000092514	0.013727480634172617	intact
0.006336152084648921	-0.00023910937694780282	intact
-0.03960184243633309	-0.00482230158511062	intact
-0.013006228588077172	0.001458154591240481	intact
0.010910989198443508	0.005443234973141385	intact
0.005975949670119324	0.0007537046904843611	intact
0.01699254063258586	0.012815705906676264	intact
0.014567069989394147	0.010759054864560203	intact
0.02312367670403129	0.0004693410843933663	intact
-0.017826727509507524	0.00014829804798678669	intact
-0.029103093911237766	-0.0013196317249880918	intact
0.004167168782563739	0.0009003339044434723	intact
0.003173898470187458	0.0005934673802257598	intact
-0.037753035275731456	-0.0037833613915888814	intact
-0.005840690378170546	0.0012546743395894316	intact
-0.01002948534775077	0.0009314997096452381	intact
0.005175404120766486	0.001127372877103202	intact
0.008357552410184406	0.0006540244432482445	intact
0.015762072136114105	-0.010061791328071142	intact
0.022246283745449826	0.0004198251872439931	intact
0.007195201460282702	0.0023403392074545786	intact
-0.013192892324110595	0.0012439320872373659	intact
0.017786360465428697	0.00036225746547102695	intact
0.017375352457390303	0.013095945688390821	intact
-0.04349593215285367	-0.0057012521001117275	intact
0.011101065728941246	0.006891420794419404	intact
-0.056571730200082083	-0.008127991651922815	intact
-0.03382085232337978	-0.003303216788207971	intact
0.006997293769951537	0.0021317842781112383	intact
0.02145631514847291	0.000357220868800939	intact
0.006434256024005023	0.0005410136777719533	intact
-0.002925214828751093	0.0014377844956501777	intact
0.003616968236368436	0.0012235594432055594	intact
0.01801889361809897	0.013971868624019296	intact
0.0065329637201797484	0.0005467717393807064	intact
0.0056208206469379445	0.00035046594581025217	intact
0.014087037824575375	-0.005352858453173046	intact
0.006354436269648889	-0.0015875665707601172	intact
-0.022012971436467906	0.0004923331985592925	intact
-0.04411272189153626	-0.005724621428180793	intact
0.004439243411683514	0.0009091141421039276	intact
-0.028530865773380862	-0.001190965795833618	intact
0.01840643852542062	0.014554159898441513	intact
-0.012239040757127603	0.0014957022003630938	intact
0.018073006206280544	0.014149960444206711	intact
0.007657338926512025	0.004086554150458657	intact
0.01767218377032656	0.013539456357824164	intact
-0.029537273619454178	-0.0015017680877641596	intact
0.011540594501267092	0.0007028836783499041	intact
-0.04972925171773213	-0.006715395954234704	intact
0.013185962559529172	0.0007785096709540734	intact
0.016627738137027406	0.012354437989858658	intact
0.0070473331822670324	0.0012696679296619177	intact
0.016372449221786035	0.012170883520445699	intact
-0.02469267616985168	0.00030112939322566093	intact
0.01816711216699826	0.014291357512561128	intact
-0.005179593200148783	0.0014276888662001044	intact
0.013894512826587756	-0.004485354788018768	intact
0.013112007512677971	0.008826265930073716	intact
-0.02483424508029282	-0.00037579594655064033	intact
0.00229628428125049	6.199877881404381e-05	intact
-0.03641766534330777	-0.004086384446469142	intact
-0.012639503060366616	0.001571899171698821	intact
0.0011980520927454008	0.00046865381611232277	intact
0.009540452873851442	0.0006112799509500256	intact
-0.026843732444874164	-0.0007797283791553534	intact
0.01693569407907914	0.013173620417464778	intact
0.016208695946401768	0.01187031387779448	intact
0.02196773313806185	0.0004597958741825209	intact
0.017293317433330704	0.013303868821854291	intact
-0.006295211634132949	0.0012579914457966108	intact
-0.04196760087641963	-0.005404169977913781	intact
0.01814793939292733	0.014005699693996603	intact
0.018170110285829846	0.01404682818926655	intact
0.001596726178851508	0.0005626549852434621	intact
0.006642574602877986	-0.0024214102841172837	intact
0.017963806462418446	0.014066112065102608	intact
0.007827164028713517	0.0007138821222955438	intact
0.016511732709229926	0.01244668885823209	intact
-0.02612256840486337	-0.00038719340967843547	intact
0.00367868149356463	0.0003037966087479734	intact
0.004513157808918462	0.0014449513511709741	intact
-0.018389734591305072	0.00135091716356685	intact
-0.031216421185892407	-0.0020392387993823954	intact
0.004581827030238582	-0.00017541990217893384	intact
0.005601279872994271	0.0008389508954898525	intact
0.015058468272989624	0.011277273511020158	intact
0.009746245241234294	0.006964563174332329	intact
-0.0012803186617985295	0.0010917372626345974	intact
-0.05673043479476873	-0.008449152879098034	intact
0.002810975029065787	0.0010552352413895835	intact
0.004103471964918693	0.0006434176019148689	intact
0.00459643188009912	0.0013298043512745181	intact
-0.02129912271039897	0.000571334396276895	intact
-0.02716564491738463	-0.0006432342460037989	intact
-0.028380554956463015	-0.0009854611097595025	intact
0.005532179685602243	0.0011184899886695486	intact
-0.028991728572672407	-0.0014729500980206714	intact
0.012024445857473386	0.007725483011801373	intact
-0.02904913631019162	-0.0016081445987297992	intact
-0.022487216313409913	0.000607818545970373	intact
0.01703728385027126	0.01291964646216954	intact
0.01790997692509308	0.013765585500626926	intact
0.005462358579976158	-0.0016311976218852317	intact
0.02552439947013931	0.00047067822567053535	intact
0.017553111962599302	0.013354637002564052	intact
0.018202948696082456	0.01410523822441063	intact
-0.0029977182622896443	0.0008924945140032155	intact
0.0068462535212265195	0.0005759458791831225	intact
0.006314539603040262	0.0005509319361234123	intact
0.005831706592446286	0.005240488212847253	intact
0.012946986598354021	0.008747739237184013	intact
-0.029193122742623694	-0.001121560512892129	intact
0.016991182462153597	0.013105653467216273	intact
0.007946837258592994	-0.0003478765898893153	intact
0.004890917597271798	0.001267103521521374	intact
-0.007534281986145537	0.001230659335962472	intact
-0.02576123116214942	-0.00011075551070737619	intact
0.007574136924544791	0.0006025797441501867	intact
0.0015072107849523585	0.0005842561776214812	intact
0.01629042427007434	0.011908705262789056	intact
-0.013930476478368403	0.0016398914373679616	intact
-0.0015377438770588512	0.0007871337055825639	intact
0.002619688318992483	0.0008222838578665714	intact
0.005923582097831016	0.004279972808926741	intact
-0.03038352048524535	-0.0019173495683285845	intact
0.018319595316802145	0.014175901536857176	intact
0.005947761641976734	-0.0011489537465258653	intact
0.00874419033957225	-0.002866614056902963	intact
-0.0016381631322782682	0.0008474255300131199	intact
0.017997549197850203	0.013953396060699836	intact
0.005354964857905401	0.0006054305505256727	intact
-0.02958620510164713	-0.0016319392443986573	intact
0.024156969300074407	0.0004976049604407096	intact
-0.03139393905872821	-0.0026065796809122124	intact
0.008177983174347845	0.0009414271777751561	intact
0.0010333881821923945	0.0001221396317919832	intact
0.0028403298769898717	0.0011716019805627898	intact
0.00995801780061845	0.0008765464676226607	intact
-0.0017556380718886763	0.0006715893601925876	intact
0.006451217119718685	-0.0019141211552718114	intact
-0.026242908703074424	-7.317843455536947e-05	intact
0.016914398644359226	0.012593430415050571	intact
0.007347900913566424	-0.0010938192172470415	intact
-0.010342248435468417	0.0013328101411388337	intact
-0.0009870367810237066	0.000731671010984614	intact
0.017821091280341147	0.01389087963758536	intact
-0.006704154190792707	0.0005828427590598287	intact
-0.029546524019354904	-0.0013460734149840826	intact
