dpt_pseudotime	blastema_progenitor_score	blastema_positional_regeneration_score	ra_hox_positional_identity_score	senescence_sasp_score
0.015970496	-0.08947095435907043	0.7516643297324196	-0.8839781607964893	-0.749593092812531
0.016556332	0.1992353927382585	-0.39925925077426394	-0.8839781607964893	-0.749593092812531
0.017073473	0.2788222953079618	-0.08284822008679024	0.8553142181889464	-0.749593092812531
0.017541192	0.7635317788995466	0.6162173489551871	0.2363539049406953	-0.749593092812531
0.017738992	-0.2976565261917632	-0.5648898904176044	-0.8839781607964893	-0.749593092812531
0.017878914	-0.18738877922116162	0.15981505872569732	0.4455637421534411	-0.749593092812531
0.017885992	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.018004278	-0.026586056621177617	-0.4745330672274093	-0.8839781607964893	-0.749593092812531
0.018563477	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.018990917	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.019531205	-0.357904713288658	-0.5849726194499028	-0.8839781607964893	-0.749593092812531
0.019631336	0.09351181748876436	-0.05346688502482608	1.4022231841991262	-0.749593092812531
0.019801283	0.13733607706275192	0.13288343615481638	-0.8839781607964893	-0.749593092812531
0.019904839	0.2926087958928941	-0.3681347830560521	-0.8839781607964893	-0.749593092812531
0.0199475	-0.042837312790511395	-0.4799501526171872	-0.8839781607964893	-0.749593092812531
0.020127008	0.6547770922570295	0.6092836133917109	1.6169746966930212	-0.17495909211652336
0.020549862	-2.098625379414944	-0.3431908015267199	-0.8839781607964893	-0.749593092812531
0.02057668	-0.16136502388784016	0.35774778724553813	-0.8839781607964893	-0.749593092812531
0.020798938	0.18401149805204456	-0.40433388233633527	-0.8839781607964893	-0.749593092812531
0.02145879	0.6211129028213743	-0.42503563910566267	-0.8839781607964893	-0.08398419270944835
0.021464264	-0.7655182568369325	-0.3657292274045997	-0.8839781607964893	-0.749593092812531
0.021592526	-0.09079412598419825	-0.49593575701508275	-0.8839781607964893	-0.749593092812531
0.02205618	0.22077610354719288	0.1973473294656869	-0.8839781607964893	0.19939399669523133
0.022066128	0.35775852669330716	-0.346418206122581	-0.8839781607964893	-0.749593092812531
0.022083972	0.608495895651435	-0.26283908313653837	-0.8839781607964893	-0.749593092812531
